Subject        Act	mean	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tBodyAcc-mad()-X	tBodyAcc-mad()-Y	tBodyAcc-mad()-Z	tBodyAcc-max()-X	tBodyAcc-max()-Y	tBodyAcc-max()-Z	tBodyAcc-min()-X	tBodyAcc-min()-Y	tBodyAcc-min()-Z	tBodyAcc-sma()	tBodyAcc-energy()-X	tBodyAcc-energy()-Y	tBodyAcc-energy()-Z	tBodyAcc-iqr()-X	tBodyAcc-iqr()-Y	tBodyAcc-iqr()-Z	tBodyAcc-entropy()-X	tBodyAcc-entropy()-Y	tBodyAcc-entropy()-Z	tBodyAcc-arCoeff()-X,1	tBodyAcc-arCoeff()-X,2	tBodyAcc-arCoeff()-X,3	tBodyAcc-arCoeff()-X,4	tBodyAcc-arCoeff()-Y,1	tBodyAcc-arCoeff()-Y,2	tBodyAcc-arCoeff()-Y,3	tBodyAcc-arCoeff()-Y,4	tBodyAcc-arCoeff()-Z,1	tBodyAcc-arCoeff()-Z,2	tBodyAcc-arCoeff()-Z,3	tBodyAcc-arCoeff()-Z,4	tBodyAcc-correlation()-X,Y	tBodyAcc-correlation()-X,Z	tBodyAcc-correlation()-Y,Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tGravityAcc-mad()-X	tGravityAcc-mad()-Y	tGravityAcc-mad()-Z	tGravityAcc-max()-X	tGravityAcc-max()-Y	tGravityAcc-max()-Z	tGravityAcc-min()-X	tGravityAcc-min()-Y	tGravityAcc-min()-Z	tGravityAcc-sma()	tGravityAcc-energy()-X	tGravityAcc-energy()-Y	tGravityAcc-energy()-Z	tGravityAcc-iqr()-X	tGravityAcc-iqr()-Y	tGravityAcc-iqr()-Z	tGravityAcc-entropy()-X	tGravityAcc-entropy()-Y	tGravityAcc-entropy()-Z	tGravityAcc-arCoeff()-X,1	tGravityAcc-arCoeff()-X,2	tGravityAcc-arCoeff()-X,3	tGravityAcc-arCoeff()-X,4	tGravityAcc-arCoeff()-Y,1	tGravityAcc-arCoeff()-Y,2	tGravityAcc-arCoeff()-Y,3	tGravityAcc-arCoeff()-Y,4	tGravityAcc-arCoeff()-Z,1	tGravityAcc-arCoeff()-Z,2	tGravityAcc-arCoeff()-Z,3	tGravityAcc-arCoeff()-Z,4	tGravityAcc-correlation()-X,Y	tGravityAcc-correlation()-X,Z	tGravityAcc-correlation()-Y,Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyAccJerk-mad()-X	tBodyAccJerk-mad()-Y	tBodyAccJerk-mad()-Z	tBodyAccJerk-max()-X	tBodyAccJerk-max()-Y	tBodyAccJerk-max()-Z	tBodyAccJerk-min()-X	tBodyAccJerk-min()-Y	tBodyAccJerk-min()-Z	tBodyAccJerk-sma()	tBodyAccJerk-energy()-X	tBodyAccJerk-energy()-Y	tBodyAccJerk-energy()-Z	tBodyAccJerk-iqr()-X	
65	11	WALKING_DOWNSTAIRS	65	0.01901615	-7.04E-03	-2.83E-02	-6.61E-01	-0.71335257	-0.70115517	-0.69394813	-0.70655751	-0.75542184	-0.89128356	-0.37385204	-0.45127867	0.25127149	0.62851296	0.82389085	-0.71635358	-0.92811517	-0.98313458	-0.9474955	-0.75922954	-0.78028649	-0.90766729	0.030495821	-0.16670018	0.095980681	-0.036349402	-0.1178413	0.060712407	0.027187625	0.26871442	-0.15505311	0.2079742	-3.96E-01	0.1301751	-0.19955466	0.1824384	-0.156098	-8.65E-01	-0.89843209	0.69172976	0.04474389	0.75845367	5.05E-01	-0.3121336	-0.77139191	-0.62099753	-0.3463535	-0.79902122	-0.65300776	0.36664438	0.74614387	0.53123587	-0.034266092	6.45E-01	0.34610209	0.67438565	-0.73088343	0.16687362	-0.50055744	-0.4912119	-0.87676515	-0.78068749	0.60268009	0.29140004	0.25608289	-0.96325118	0.96276768	-0.96188107	0.96078764	-0.78707117	0.76528579	-0.75692061	0.75481311	-0.92272154	0.92252504	-0.92179688	0.91723017	-0.96295314	-0.99369442	0.98109785	0.33481779	-0.087342242	-2.41E-01	-0.919918	-0.86741319	-0.9290315	-0.92464899	-8.93E-01	-0.9349375	-0.88801132	-0.88791962	-0.9577032	0.94774364	0.82045085	0.8712981	-0.91926748	-0.99605497	-0.98998583	-0.9963899	-0.92920739
66	11	WALKING_UPSTAIRS	66	0.3402085	-3.65E-02	-1.06E-01	-9.59E-01	-0.90805582	-0.98466948	-0.95685496	-0.89849385	-0.98713876	-0.89128356	-0.55687886	-0.79702351	0.84056645	0.64503959	0.83286288	-0.94301151	-0.99818023	-0.99737138	-0.9996763	-0.9516002	-0.90777048	-0.98849756	0.24129231	-0.51040234	-0.49708112	-0.18569264	0.17412146	-0.27958346	0.13265404	0.018214905	-0.053571005	0.096326304	-6.08E-02	0.49367641	-0.14423409	0.083169348	-0.030463858	-8.36E-01	0.029594521	-0.041688365	-0.04772783	0.76866913	5.41E-01	-0.9064059	-0.91499999	-0.98786371	-0.9030288	-0.91242159	-0.98781564	-0.09105842	0.74614387	0.53123587	-0.034266092	7.68E-01	0.54146828	0.62064308	-0.83216934	0.19457285	-0.43315051	-0.8904654	-0.90799677	-0.98845579	0.028827446	-0.077125159	-0.73958335	-0.95099456	0.95950622	-0.9677794	0.97599331	-0.92422416	0.92013257	-0.92103117	0.92407441	-0.75423371	0.79527659	-0.83611126	0.87341306	-0.88146847	-0.83671123	0.90674508	0.071098045	0.026827472	4.01E-02	-0.98258651	-0.98459127	-0.98081566	-0.98302486	-9.82E-01	-0.9814285	-0.97690074	-0.99005462	-0.9765204	0.97801104	0.98720421	0.9710811	-0.98341704	-0.99973059	-0.99973293	-0.9995327	-0.98097458
67	12	LAYING	67	-0.16642569	-1.19E-01	1.33E-01	-6.33E-01	-0.18977503	-0.31933629	-0.6238043	-0.19967526	-0.28108829	-0.92520798	-0.24148221	-0.12098467	0.26337402	0.094907246	0.65067851	-0.4673472	-0.8919004	-0.85359674	-0.7033182	-0.65549242	-0.46135566	-0.21413871	-0.56478929	-0.17171626	0.3564189	-0.48122424	0.32489209	-0.20679149	0.12019455	-0.43959511	0.19790926	0.17496654	-5.01E-02	-0.40142643	0.34539625	-0.70426063	0.6669891	7.97E-01	-0.72107513	-0.46166534	-0.04169984	0.75554154	5.47E-01	-0.8556327	-0.96354752	-0.89836031	-0.8844499	-0.97152843	-0.92067981	-0.09105842	0.71852391	0.59372508	-0.11339119	7.43E-01	0.54146828	0.61378568	-0.82686368	0.15464938	-0.41898295	-0.943188	-0.97966857	-0.97205399	0.044570252	-0.26164131	-0.33577817	-0.87709978	0.8791824	-0.88094999	0.88258649	-0.70694805	0.70255585	-0.7180372	0.74146365	-0.87473186	0.8854102	-0.89568239	0.90224357	0.51011115	-0.96785816	-0.54842481	-0.043507411	-0.053766392	1.95E-01	-0.87762809	-0.65065842	-0.83940869	-0.90673746	-7.60E-01	-0.8756858	-0.84159466	-0.79501407	-0.8443538	0.84747568	0.51248074	0.8220639	-0.85108266	-0.99169478	-0.93618528	-0.9848683	-0.95661933
68	12	SITTING	68	-0.23910256	-9.69E-02	1.48E-01	-6.37E-01	-0.12769222	-0.25892403	-0.64364219	-0.13855081	-0.23963371	-0.87814885	-0.24148221	-0.12098467	0.26337402	0.094907246	0.65067851	-0.30104549	-0.8793803	-0.84091233	-0.6541897	-0.6474996	-0.28106071	-0.087491445	-0.29505171	0.045120771	0.57613877	-0.46678313	0.31092248	-0.21102907	0.13750163	-0.45220896	0.21779969	0.14963016	-4.17E-02	-0.39248065	0.32613786	-0.68095669	0.66481929	8.36E-01	-0.73362882	-0.53259468	-0.18770377	0.70262213	6.37E-01	-0.3369456	-0.6855982	-0.39074878	-0.3078933	-0.66781494	-0.36523072	-0.09120731	0.71852391	0.7636324	-0.36104164	6.33E-01	0.5426484	0.42927879	-0.90455893	0.008826458	-0.19458953	-0.2186561	-0.64592704	-0.3195975	0.73789309	0.30552471	0.60988694	-0.89015655	0.89047435	-0.89044929	0.89027057	-0.72388207	0.70661628	-0.70737813	0.71599142	-0.88146721	0.88381332	-0.88566748	0.883775	0.98876634	-0.99755291	-0.99461466	0.11314268	0.074806311	-1.04E-01	-0.87257116	-0.64257101	-0.83199907	-0.88941556	-7.19E-01	-0.8465634	-0.84159466	-0.79501407	-0.8443538	0.84747568	0.51248074	0.8220639	-0.81979794	-0.99107608	-0.93327725	-0.9835979	-0.9059791
69	12	STANDING	69	0.34696848	6.94E-02	-2.01E-01	-8.04E-01	-0.74174219	-0.60538234	-0.82688969	-0.74565636	-0.60266917	-0.83056066	-0.33220262	-0.52836897	0.59846385	0.60982627	0.68917794	-0.64040975	-0.97908906	-0.97286706	-0.914112	-0.89942304	-0.83030064	-0.72572383	0.55465971	0.42107625	-0.3887821	-0.41373663	0.32565464	-0.3073666	0.16542558	-0.5820914	0.49165941	-0.2235715	4.97E-02	-0.23477989	0.042110684	-0.21616925	0.39819809	7.86E-01	-0.9356094	-0.91446291	-0.35145953	0.65518574	7.31E-01	-0.7064025	-0.83510249	-0.70659949	-0.7410485	-0.836319	-0.72875633	-0.23357869	0.67692652	0.7636324	-0.36185847	6.33E-01	0.61363528	0.23642641	-0.98216808	-0.12368006	0.04475053	-0.8265076	-0.8378494	-0.77202732	0.51426485	0.33078381	0.5310303	-0.98812158	0.99068891	-0.99289579	0.99493808	-0.89421507	0.88475333	-0.88203608	0.8823944	-0.96632529	0.96645221	-0.96602061	0.96164573	0.7119155	-0.97002881	-0.85992162	0.20887536	0.11372797	-2.23E-01	-0.9641889	-0.91507673	-0.95496396	-0.9616342	-9.09E-01	-0.9505957	-0.96690184	-0.9345391	-0.9603982	0.97566125	0.94896662	0.9473619	-0.94232893	-0.99906178	-0.99557676	-0.9982666	-0.95694836
70	12	WALKING	70	0.30383319	1.04E-01	-2.45E-01	-7.56E-01	-0.64257064	-0.6955007	-0.7675366	-0.7099778	-0.73046383	-0.71708111	-0.18286375	-0.56033308	0.57444406	0.50463775	0.63477766	-0.59627409	-0.96924351	-0.9481203	-0.9276806	-0.81183653	-0.83249659	-0.80053524	0.50350254	0.62055374	-0.6325677	-0.27800975	0.38069977	-0.54616928	0.24950147	-0.18229367	0.10271101	0.12186077	-1.65E-01	-0.23906319	0.13850186	-0.10179704	0.001195087	-2.55E-01	-0.72395035	0.09494146	-0.33939193	0.6970974	7.02E-01	-0.7865452	-0.78429151	-0.68993069	-0.7788886	-0.78295239	-0.68571424	-0.35176655	0.70576907	0.76326619	-0.36185847	6.39E-01	0.63683422	0.29590789	-0.98113244	-0.010086281	-0.03640987	-0.757463	-0.78914677	-0.68655889	0.37914352	0.41411886	0.57510675	-0.75670115	0.75909936	-0.76121314	0.76321478	-0.6713583	0.65527534	-0.66111836	0.67641868	-0.81357639	0.82118672	-0.82845247	0.83219785	0.99127114	-0.99394202	-0.99645721	-0.048777316	0.14548517	1.05E-01	-0.83892922	-0.79581029	-0.8821034	-0.8573658	-7.95E-01	-0.8857757	-0.86106539	-0.87841449	-0.914623	0.8186044	0.82317206	0.8718629	-0.84321536	-0.98598942	-0.97732838	-0.9913942	-0.90715616
71	12	WALKING_DOWNSTAIRS	71	-0.36120533	-2.68E-01	1.77E-01	-5.99E-01	0.53250573	0.004324026	-0.66410777	0.50226025	0.048471827	-0.71708111	-0.18286375	0.31545297	0.022281712	-0.51352667	0.46493267	0.009812189	-0.83643755	-0.43533989	-0.428087	-0.75472288	0.063264414	0.01237324	-0.46569932	0.034280174	0.38972103	-0.25443534	0.23680111	-0.18403795	-0.034750647	0.12473947	-0.25907392	0.19037294	2.81E-01	0.22621993	-0.5449354	0.67136444	-0.060380102	6.58E-01	-0.51592157	-0.26042397	-0.36048	0.71643717	6.63E-01	-0.5721728	-0.72466654	-0.78630016	-0.5989351	-0.77322415	-0.81194425	-0.35176655	0.72043391	0.74844315	-0.55514798	5.72E-01	0.62982101	0.24799053	-0.9797757	0.046019968	-0.1433678	-0.705696	-0.89521074	-0.84825676	0.31694287	0.37734445	0.38985316	-0.54546512	0.54860976	-0.55164421	0.55473779	-0.73872734	0.72911272	-0.73708679	0.75248045	-0.71286733	0.72167024	-0.73013285	0.73524357	0.89506685	-0.72842137	-0.94377526	0.020624221	-0.26870572	2.37E-01	-0.64824281	-0.25032928	-0.61258935	-0.66757885	-3.29E-01	-0.6495969	-0.66929362	-0.37863254	-0.6698371	0.57290171	0.42004954	0.329133	-0.54674791	-0.93625851	-0.71423973	-0.9202614	-0.69960747
72	12	WALKING_UPSTAIRS	72	-0.27706634	-6.84E-01	3.47E-01	-5.96E-01	0.024682958	-0.16040449	-0.6318195	-0.068856732	-0.23515959	-0.86629617	-0.24904654	0.31545297	0.022281712	-0.51352667	0.46493267	0.27477038	-0.85544932	0.004366233	-0.3769169	-0.67833686	-0.32480091	-0.32081876	-0.39308631	-0.95624852	0.91338934	-0.26896001	0.20532138	-0.066560942	-0.12728402	0.1129031	-0.26897443	0.16431872	3.22E-01	0.24121783	-0.56418562	0.68079386	-0.068767727	2.40E-01	-0.36069728	0.31443086	-0.57349604	0.52510468	7.80E-01	-0.2424105	0.06945978	-0.14768193	-0.2195045	0.05988672	-0.1234625	-0.36339946	0.72043391	0.97046306	-0.70993531	1.53E-01	0.62982101	0.10805683	-0.96519669	-0.35193478	0.21741493	-0.1555981	0.07461628	-0.04493305	-0.21910371	0.84090842	0.82834451	-0.57795179	0.58105559	-0.58406354	0.58714454	-0.77030917	0.777454	-0.80119481	0.83134402	-0.71306007	0.7185374	-0.723689	0.72552848	0.94547065	-0.96216597	-0.99424584	0.17061123	-0.3848919	-2.86E-02	-0.67369935	-0.26985594	-0.62029149	-0.73476949	-4.13E-01	-0.6911595	-0.66929362	-0.37863254	-0.6698371	0.57290171	0.42004954	0.329133	-0.61513303	-0.94496838	-0.72849629	-0.923363	-0.81526144
73	13	LAYING	73	0.2574765	-4.14E-01	1.74E-02	-9.20E-01	0.075259481	-0.63071563	-0.93798609	0.17679647	-0.61351033	-0.86629617	-0.50734367	-0.43582774	0.66641897	0.015564613	0.82678325	-0.43106889	-0.99636685	-0.49311623	-0.9122025	-0.97069784	0.20449715	-0.62930161	-0.006705565	-0.57308512	0.18522265	-0.39641496	0.384982	-0.1255339	-0.021215416	-0.24369674	-0.017100666	0.10560887	2.70E-01	0.13879591	-0.1697146	0.080900907	-0.091483348	3.30E-01	-0.5381249	-0.82546912	-0.74182101	0.16014065	9.50E-01	-0.8332242	0.13696674	-0.51782593	-0.8591859	0.15004568	-0.53748645	-0.68315372	0.50525393	0.99232072	-0.71024001	-7.98E-02	0.77041697	-0.14717129	-0.93320926	-0.84957496	0.77241744	-0.9351508	0.18136328	-0.62655622	-1	0.52482785	0.49476555	-0.86945211	0.8703528	-0.87092849	0.87136499	-0.97314374	0.97244422	-0.97357308	0.97546566	-0.67667935	0.67293278	-0.66878038	0.6613662	0.751859	-0.926334	-0.93995615	0.11161264	0.3056408	-2.21E-01	-0.90510028	-0.88601631	-0.91145828	-0.93143088	-9.09E-01	-0.9331421	-0.92222385	-0.92730188	-0.9331028	0.78657906	0.83048198	0.847334	-0.92079922	-0.99488335	-0.99220077	-0.9947617	-0.96124682
74	13	SITTING	74	0.27683965	-2.71E-02	-1.23E-01	-9.77E-01	-0.58759988	-0.97067028	-0.97843806	-0.60745905	-0.96788449	-0.92048585	-0.48978536	-0.81546261	0.82678239	0.43482983	0.82678325	-0.87605438	-0.99964877	-0.96598698	-0.9988813	-0.97902185	-0.78503712	-0.96658623	-0.27266036	0.10707749	-0.63699909	0.067963238	-0.018980373	0.14046546	-0.33837592	-0.34495199	0.1849106	-0.19727765	4.60E-01	0.10445192	-0.1089153	0.2341724	-0.3718035	-7.46E-01	-0.47605784	0.33253621	-0.75672502	-0.05899586	9.99E-01	-0.9738034	-0.69035884	-0.95687927	-0.974579	-0.73395513	-0.95560524	-0.8177253	0.090769079	0.99232072	-0.71024001	-8.03E-02	0.99103257	-0.3894917	-0.92691522	-0.99015441	0.95305501	-0.9767433	-0.85203683	-0.95180713	-1	-0.55545922	-0.24706379	-0.64093104	0.64100515	-0.64067638	0.64010568	-0.94133069	0.95124593	-0.96588811	0.9820659	-0.93379009	0.94463983	-0.95507867	0.96169889	-0.93818175	-0.36118815	0.048449226	0.06719499	0.22425664	-3.27E-04	-0.97463659	-0.96532216	-0.98959311	-0.97698853	-9.60E-01	-0.9867401	-0.96556434	-0.97737192	-0.9895909	0.97412313	0.98085471	0.9938027	-0.97566512	-0.99950752	-0.99893066	-0.9997928	-0.97795089
75	13	STANDING	75	0.26865095	1.64E-02	-1.04E-01	-9.86E-01	-0.89590544	-0.98819508	-0.98739438	-0.88786675	-0.98850487	-0.92994293	-0.48978536	-0.81312665	0.82678239	0.69347377	0.83982133	-0.95709545	-0.9998209	-0.99551512	-0.9997445	-0.98817875	-0.88204091	-0.98807726	-0.5514208	0.11030984	-0.45989298	0.12992885	0.003840868	0.13016882	-0.23769754	0.019988252	-0.042841035	0.023039236	4.65E-02	0.19099877	-0.14194427	0.41133447	-0.49603098	-4.06E-01	-0.063106844	-0.25913766	-0.75607738	-0.068420491	9.94E-01	-0.9834978	-0.87756222	-0.98545848	-0.9825428	-0.87564566	-0.98635426	-0.8177253	-0.071104201	0.98391227	-0.70250277	-8.03E-02	0.99385755	-0.44783267	-0.92726915	-0.99407607	0.93316945	-0.9796368	-0.87250471	-0.98745024	-1	-1	-0.58453839	-0.18065974	0.17834097	-0.17570203	0.17286321	-0.94963526	0.94753768	-0.94881034	0.95151326	-0.40861848	0.40588809	-0.40279953	0.39695002	-0.97701425	0.11349458	-0.31057743	0.077417432	-0.037359808	7.43E-03	-0.97566868	-0.98006376	-0.9926129	-0.97936828	-9.77E-01	-0.991873	-0.96556434	-0.98943184	-0.9895909	0.97412313	0.98085471	0.9926461	-0.98422871	-0.99954023	-0.9996036	-0.9998638	-0.98219722
76	13	WALKING	76	0.28526329	-8.89E-03	-1.04E-01	-9.95E-01	-0.97982784	-0.99541907	-0.99580191	-0.97867265	-0.99550068	-0.93775406	-0.55991109	-0.81312665	0.84995073	0.69347377	0.84833835	-0.98954416	-0.99995907	-0.99972268	-0.9999015	-0.9955329	-0.97984054	-0.99479481	-0.47755006	-0.32158971	-0.5192258	0.18471273	-0.081654752	-0.00223301	0.11818704	0.27345041	-0.22666771	0.24823997	-2.46E-01	0.22365705	-0.068945039	0.10976763	0.003359592	1.40E-02	-0.15929713	0.078549045	-0.75875146	-0.045998244	9.96E-01	-0.994136	-0.97831578	-0.98857181	-0.9941699	-0.98286882	-0.98883099	-0.822801	-0.066390056	0.98073541	-0.70250277	-3.22E-02	0.99409287	-0.49963631	-0.92589132	-0.99846457	0.93894281	-0.9941615	-0.99433568	-0.99015949	-1	-1	-0.58786558	-0.48857554	0.48844837	-0.48813201	0.48777782	-0.94025391	0.94102703	-0.94601282	0.95264648	-0.28596384	0.29719639	-0.30842434	0.31735536	0.083187042	0.23548763	0.90418011	0.080899203	-0.00041534	-1.72E-02	-0.99271975	-0.98994592	-0.99590479	-0.99266118	-9.88E-01	-0.9955515	-0.990315	-0.99454408	-0.9983898	0.99338641	0.99021641	0.9914669	-0.99427213	-0.99992388	-0.99985251	-0.9999308	-0.99045969
77	13	WALKING_DOWNSTAIRS	77	0.28347732	-7.52E-03	-1.09E-01	-9.95E-01	-0.98676377	-0.99609334	-0.99523716	-0.98606488	-0.99612418	-0.93775406	-0.56140928	-0.8226049	0.84785097	0.69762776	0.84539717	-0.99037443	-0.99995549	-0.9997494	-0.9999431	-0.9955679	-0.98865437	-0.99548886	-0.50049571	-0.35621467	-0.64985492	0.18150739	-0.094858756	0.12791331	-0.025653212	0.17644859	-0.20095301	0.28406643	-2.21E-01	0.59022619	-0.21071599	0.30135788	0.022255807	2.43E-01	0.007219763	0.15706224	-0.75643925	-0.040042686	9.97E-01	-0.9919405	-0.97934351	-0.99830591	-0.9918655	-0.97885908	-0.99836893	-0.82113745	-0.060686767	0.98081657	-0.70197237	-1.78E-02	0.99870606	-0.51611649	-0.92709147	-0.99904071	0.94500816	-0.991404	-0.97708243	-0.99844627	-1	-1	-0.70152946	-0.41620226	0.44210407	-0.46852326	0.49556468	-0.6572685	0.62928047	-0.62336767	0.62743125	-0.021601562	0.066588285	-0.11190186	0.15545371	0.97611743	0.49452861	0.31224947	0.067279115	0.008388175	5.92E-04	-0.99155723	-0.99239484	-0.9924286	-0.99105018	-9.90E-01	-0.991563	-0.99470645	-0.99454408	-0.9874598	0.99396261	0.99617188	0.9914669	-0.99287377	-0.99990672	-0.99989794	-0.9998598	-0.99018905
78	13	WALKING_UPSTAIRS	78	0.27302712	-1.02E-02	-1.11E-01	-9.93E-01	-0.990001	-0.99540821	-0.99358885	-0.98988751	-0.99416488	-0.93651022	-0.56332403	-0.82753693	0.84461964	0.69269801	0.84539717	-0.99116062	-0.99994315	-0.99985582	-0.99992	-0.9940382	-0.9897574	-0.99027108	-0.65638313	-0.45118231	-0.67336481	0.18861188	0.00976133	-0.05090043	0.25190598	0.16366937	-0.13829425	0.21684128	-1.40E-01	0.56177664	-0.24383628	0.31870827	-0.11430075	1.61E-02	-0.051271521	-0.16216288	-0.75507694	-0.034589346	9.97E-01	-0.9972049	-0.98764316	-0.99608329	-0.9972554	-0.98833037	-0.99585607	-0.82113745	-0.0575499	0.98081657	-0.69884244	-1.25E-02	0.99820036	-0.53484545	-0.92779747	-0.99946454	0.94310066	-0.9973561	-0.99006714	-0.99536208	-1	-1	-0.71010364	-0.27762928	0.31581761	-0.35478642	0.3946057	-0.35060743	0.30347558	-0.29864788	0.31272694	-0.051659786	0.090316481	-0.12898639	0.1655723	-0.20880065	0.28159818	-0.94166815	0.071901676	0.01871745	7.64E-03	-0.98795958	-0.98934057	-0.99198477	-0.98758953	-9.88E-01	-0.9906788	-0.99037114	-0.99276695	-0.9874598	0.98323926	0.99233294	0.9943446	-0.99031835	-0.99984579	-0.99984067	-0.9998497	-0.98511246
79	14	LAYING	79	0.28202157	-3.77E-02	-1.35E-01	-3.28E-01	-0.13715339	-0.18908594	-0.40487495	-0.17679141	-0.19947378	-0.154731	-0.20375902	-0.13075241	0.11207017	0.15669144	0.41137698	-0.21544088	-0.77306493	-0.85476199	-0.7020233	-0.54527636	-0.49151792	-0.34129689	0.42370588	0.28635107	-0.032007393	-0.59117397	0.6839838	-0.55777019	0.3486887	-0.33282417	0.34725359	0.021748796	-3.72E-02	-0.35913774	0.29699	-0.15761929	-0.074606873	-1.25E-01	-0.009271198	0.24702476	0.94530277	-0.24594143	-3.22E-02	-0.9840476	-0.92892805	-0.93255981	-0.9865515	-0.93444225	-0.93978436	0.88005207	-0.25256414	-0.02416681	0.96074833	-2.48E-01	-0.04772735	-0.31710354	0.85197487	-0.89948829	-0.99697332	-0.9941642	-0.95035595	-0.94981826	-1	-1	-1	-0.31479624	0.40712903	-0.49650202	0.58276324	-0.099754742	0.12924562	-0.22348866	0.34239367	-0.60671211	0.62253257	-0.63741059	0.64846406	-0.87349292	0.23945657	-0.53415179	-0.15648565	-0.14285296	-1.13E-01	-0.18375939	-0.17046131	-0.6138299	-0.21030703	-1.40E-01	-0.5930221	-0.36942707	-0.54692564	-0.8098964	0.096337359	0.39805095	0.4727954	-0.28159522	-0.66402595	-0.65118175	-0.9208134	-0.31228308
80	14	SITTING	80	0.25584075	-6.46E-02	-9.52E-02	-2.29E-01	0.016506077	-0.26031088	-0.27676408	0.009066466	-0.28736686	-0.154731	-0.17398307	-0.15662686	0.11207017	0.12274328	0.41137698	-0.1227357	-0.70158883	-0.79613045	-0.7517358	-0.27767761	-0.21259181	-0.38686996	0.34531736	0.26495523	0.10127681	-0.54062448	0.5697953	-0.36951624	0.1710447	-0.27207963	0.31515669	-0.018700378	8.53E-02	-0.29688842	0.32029962	-0.20420593	-0.082322415	-2.12E-01	-0.060091435	0.23935096	0.941113	-0.25203524	-3.29E-02	-0.9839625	-0.91749933	-0.94907823	-0.9858119	-0.91446769	-0.95669739	0.87317213	-0.25256414	-0.031451563	0.95340699	-2.44E-01	-0.04772735	-0.30669143	0.8410625	-0.893938	-0.99695208	-0.9906877	-0.90985903	-0.97896886	-0.81690105	-1	-1	-0.35804722	0.43125234	-0.50188202	0.56984258	-0.068161568	0.1135356	-0.22637429	0.36396983	-0.49268478	0.52335933	-0.55237614	0.57692155	0.44531729	-0.60065087	-0.62784341	-0.2075541	0.35784284	-4.52E-01	-0.10835028	-0.018692846	-0.54755884	-0.028263575	6.70E-02	-0.5062342	-0.36942707	-0.47296914	-0.7639037	0.12486519	0.30475422	0.4667948	-0.11572959	-0.59959109	-0.51333629	-0.8921929	0.052468356
81	14	STANDING	81	0.25486723	3.81E-03	-1.24E-01	-2.75E-01	0.013079871	-0.28437131	-0.34134109	-0.026013386	-0.32027203	-0.17555904	-0.15680927	-0.15662686	0.21317106	0.12274328	0.44828835	-0.16197771	-0.73590096	-0.80072065	-0.7671751	-0.43453613	-0.39748833	-0.52874493	0.30849385	0.4832541	-0.035912626	-0.358261	0.37780361	-0.28801918	0.23687304	-0.22729163	0.29414448	-0.056331793	1.71E-01	-0.14011123	0.14235763	0.037695107	-0.27592469	-1.88E-01	-0.07996828	0.28047032	0.9463639	-0.2642781	-2.56E-02	-0.9628101	-0.95613091	-0.97190922	-0.9630463	-0.95550839	-0.97406603	0.88473147	-0.27006233	-0.027423611	0.95340699	-2.44E-01	-0.031593705	-0.28287591	0.8547949	-0.88293505	-0.99804028	-0.9613785	-0.95012146	-0.97934151	-0.81690105	-1	-1	-0.46272872	0.5336503	-0.60303819	0.67084382	-0.11856801	0.14440002	-0.23280418	0.34475926	-0.32947675	0.35354993	-0.37545275	0.39269318	0.41248045	0.32026698	0.2522418	0.20160447	0.41708229	1.39E-01	-0.17769459	-0.029600637	-0.57950713	-0.10980768	2.73E-02	-0.5520512	-0.35544828	-0.47296914	-0.7636397	0.081418339	0.30475422	0.4667948	-0.17515969	-0.65918372	-0.52384657	-0.9066578	-0.039274224
82	14	WALKING	82	0.34337048	-1.44E-02	-1.67E-01	-2.30E-01	0.17391077	-0.21338751	-0.28288214	0.1446931	-0.2379875	-0.15277282	-0.057800295	-0.26538152	0.2000853	0.073584835	0.38456178	-0.063473349	-0.7013638	-0.73419126	-0.7151081	-0.35526547	-0.27231634	-0.4838731	0.44783107	0.42468923	-0.027561464	-0.51660471	0.60161276	-0.56300755	0.39175095	-0.28431709	0.25240973	0.10731362	-3.10E-02	-0.25521784	0.2795879	-0.2120235	-0.031733137	-1.96E-01	-0.15839397	0.44654047	0.95244515	-0.25983791	-2.61E-02	-0.9811001	-0.96439894	-0.96430389	-0.9816725	-0.96820399	-0.96521984	0.88473147	-0.27325496	-0.027423611	0.96273657	-2.44E-01	-0.033283992	-0.2817542	0.8706566	-0.88716023	-0.99794929	-0.9839398	-0.97757906	-0.96598783	-1	-1	-1	-0.39335064	0.4723513	-0.54890319	0.62290681	-0.1069524	0.15313789	-0.26310812	0.39569255	-0.38061866	0.41037151	-0.43822836	0.46157317	0.66525584	0.25581449	-0.13380985	0.33608453	-0.46414358	-5.03E-03	-0.12048623	0.028659631	-0.52146493	-0.085775674	8.67E-02	-0.4734107	-0.30559988	-0.39198964	-0.6938932	0.062456876	0.26656208	0.5270715	-0.12171356	-0.61036877	-0.46542886	-0.8801226	-0.028294611
